Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T47,Beau Hossler,295.9,100.0,100.0,2.0,1,22,43,4,2,-16
,T47,Andrew Putnam,279.0,73.3,84.2,1.688,0,22,47,1,1,-16
,T47,Ben Kohles,272.5,78.6,83.3,1.667,0,19,50,3,0,-16
,T47,Mark Hubbard,0.0,66.7,75.0,2.0,1,18,49,4,0,-16
,T47,Chris Kirk,297.5,82.1,83.3,1.533,0,26,38,7,0,-16
,T52,Chez Reavie,0.0,33.3,66.7,1.5,0,22,43,7,0,-15
,T52,Stephan Jaeger,309.5,53.3,73.7,1.5,1,22,42,5,2,-15
,T52,Erik Barnes,304.8,71.4,80.6,1.517,0,24,40,7,1,-15
,T52,Patrick Cantlay,306.0,65.5,86.5,1.594,0,22,44,5,1,-15
,T56,Matt NeSmith,300.0,81.3,95.0,1.632,2,19,45,4,1,-14
,T56,Yuxin Lin,309.8,66.7,100.0,1.667,0,26,36,8,2,-14
,T56,Chesson Hadley,304.8,82.1,77.8,1.679,0,23,42,6,0,-14
,T56,Max Greyserman,310.5,64.3,77.8,1.643,0,22,42,8,0,-14
,T56,Ben Martin,298.7,50.0,0.0,0.0,1,19,47,3,2,-14
,61,Taylor Montgomery,302.0,68.8,73.7,1.714,1,19,45,6,1,-13
,T62,Camilo Villegas,0.0,66.7,50.0,1.5,1,22,38,10,1,-12
,T62,Sam Ryder,0.0,100.0,0.0,0.0,2,16,48,5,0,-12
,T62,Zac Blair,276.0,92.9,83.3,1.667,0,19,47,5,1,-12
,T65,Sam Stevens,300.0,100.0,100.0,2.0,1,18,44,9,0,-11
,T65,Nico Echavarria,307.0,65.5,73.0,1.63,0,24,37,9,2,-11
,67,Will Gordon,315.8,65.5,86.5,1.719,0,21,43,5,2,-9
