Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T58,Vincent Norrman,307.3,60.7,75.0,1.796,0,17,43,9,3,-2
,T58,Brandon Wu,298.3,55.4,75.0,1.741,1,15,42,13,1,-2
,T58,Troy Merritt,306.1,64.3,76.4,1.909,0,13,49,9,1,-2
,T62,Matt NeSmith,306.9,53.6,81.9,1.831,1,15,42,13,0,-1
,T62,Scott Stallings,314.4,60.7,70.8,1.784,1,15,42,12,2,-1
,T64,Joel Dahmen,307.9,58.9,70.8,1.863,0,15,43,13,1,E
,T64,Adam Schenk,310.3,55.4,72.2,1.846,0,13,47,11,1,E
,T64,C.T. Pan,303.5,75.0,79.2,1.912,0,13,49,8,1,E
,T67,Trey Mullinax,325.3,66.1,77.8,1.804,0,14,47,9,1,+1
,T67,Michael Gligic,312.6,42.9,58.3,1.857,0,11,50,10,1,+1
,T67,Carson Young,305.2,73.2,73.6,1.792,1,12,46,11,2,+1
,70,Wesley Bryan,314.3,64.3,72.2,1.885,0,16,42,11,2,+3
,T71,Jim Herman,298.0,66.1,70.8,1.902,0,12,43,17,0,+5
,T71,Richy Werenski,304.9,66.1,62.5,1.756,0,13,45,10,4,+5
,73,Carl Yuan,321.2,51.8,66.7,1.771,0,17,36,15,4,+6
