Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T30,Nick Watney,319.8,73.2,75.0,1.796,3,15,44,10,0,-11
,T30,Brendan Steele,320.6,66.1,87.5,1.778,0,20,43,9,0,-11
,T37,Adam Scott,314.6,62.5,77.8,1.786,1,18,44,8,1,-10
,T37,David Lipsky,297.0,62.5,80.6,1.828,1,13,54,3,1,-10
,T37,Adam Hadwin,304.7,64.3,72.2,1.75,0,17,49,5,1,-10
,T37,Trey Mullinax,309.5,55.4,76.4,1.636,1,20,40,10,1,-10
,T37,Russell Knox,293.9,57.1,69.4,1.62,1,17,45,9,0,-10
,T37,Seth Reeves,321.3,64.3,72.2,1.712,0,22,38,12,0,-10
,T37,Sung Kang,285.8,67.9,68.1,1.755,0,17,48,7,0,-10
,T44,Keegan Bradley,308.9,67.9,68.1,1.673,1,16,47,7,1,-9
,T44,Lee Hodges,318.0,62.5,68.1,1.694,1,16,46,9,0,-9
,T44,Patrick Rodgers,306.2,58.9,73.6,1.792,0,16,49,7,0,-9
,T44,KK Limbhasut,300.8,62.5,73.6,1.755,0,16,49,7,0,-9
,T44,Tyler Duncan,311.9,76.8,73.6,1.736,2,15,46,8,1,-9
,T49,Luke Donald,299.2,57.1,72.2,1.712,0,17,46,9,0,-8
,T49,Rory Sabbatini,297.0,53.6,58.3,1.524,2,18,38,14,0,-8
,T49,Jhonattan Vegas,316.8,50.0,70.8,1.745,3,13,46,9,1,-8
,T49,Kiradech Aphibarnrat,299.4,73.2,70.8,1.667,1,18,42,10,1,-8
,T49,Kevin Streelman,292.7,73.2,72.2,1.788,0,15,51,5,1,-8
,T49,Roger Sloan,303.6,55.4,77.8,1.786,0,14,52,6,0,-8
,T49,Chris Gotterup,329.2,60.7,68.1,1.796,2,13,48,9,0,-8
,T49,Zach Johnson,299.2,75.0,76.4,1.8,0,17,46,9,0,-8
,T57,Cameron Tringale,302.6,64.3,77.8,1.875,0,14,51,7,0,-7
,T57,Doc Redman,276.6,58.9,69.4,1.8,0,14,51,7,0,-7
,T57,David Lingmerth,289.6,85.7,77.8,1.839,2,9,57,3,0,-7
,T57,Ryan Brehm,318.0,48.2,75.0,1.741,0,20,39,13,0,-7
,T57,Nate Lashley,300.4,69.6,68.1,1.714,1,15,46,10,0,-7
,T57,Austin Cook,286.7,60.7,70.8,1.784,0,14,51,7,0,-7
,T57,John Huh,298.1,66.1,70.8,1.686,0,19,43,9,0,-7
,T57,Wesley Bryan,305.4,50.0,65.3,1.766,1,15,47,8,1,-7
,T57,Sahith Theegala,307.5,48.2,76.4,1.709,0,19,42,10,1,-7
,T57,Stewart Cink,310.5,62.5,69.4,1.76,0,16,48,7,1,-7
,T67,Bo Van Pelt,311.6,62.5,77.8,1.768,0,18,44,8,2,-6
,T67,Danny Willett,298.2,60.7,70.8,1.765,0,16,48,6,2,-6
,T69,Beau Hossler,314.6,53.6,73.6,1.717,0,17,45,8,2,-5
,T69,Chris Naegel,313.5,57.1,70.8,1.765,0,18,44,8,1,-5
,T69,Austin Smotherman,308.3,60.7,76.4,1.891,0,14,50,7,1,-5
,T69,Webb Simpson,306.9,67.9,68.1,1.776,0,17,43,12,0,-5
,73,Peter Malnati,302.7,58.9,70.8,1.804,0,13,50,9,0,-4
,74,Patton Kizzire,287.9,55.4,68.1,1.857,0,9,56,7,0,-2
,75,William McGirt,293.8,64.3,72.2,1.942,0,13,47,12,0,-1
