Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T52,Mark Hubbard,293.8,53.6,48.6,1.686,0,12,47,10,3,+4
,T52,Martin Trainer,298.6,37.5,54.2,1.718,0,12,47,10,3,+4
,T52,C.T. Pan,296.3,53.6,63.9,1.739,0,13,44,13,2,+4
,T52,Rory Sabbatini,293.8,53.6,58.3,1.738,1,10,45,16,0,+4
,T52,Max McGreevy,290.9,62.5,65.3,1.851,0,9,52,9,2,+4
,T57,Matt NeSmith,305.6,60.7,59.7,1.767,0,12,45,13,2,+5
,T57,Troy Merritt,289.6,64.3,55.6,1.725,0,11,48,11,1,+5
,T57,Matthias Schwab,298.3,51.8,58.3,1.786,0,13,43,14,2,+5
,T57,Brandt Snedeker,273.8,51.8,65.3,1.894,1,8,50,11,2,+5
,T57,Rickie Fowler,291.5,42.9,56.9,1.805,0,14,41,15,2,+5
,T57,Sahith Theegala,317.3,55.4,51.4,1.757,1,11,42,18,0,+5
,T63,Joel Dahmen,286.8,58.9,62.5,1.8,0,11,47,12,1,+6
,T63,Austin Smotherman,316.3,48.2,62.5,1.733,0,14,41,14,3,+6
,T63,Emiliano Grillo,302.8,57.1,61.1,1.841,0,10,48,12,2,+6
,66,Charley Hoffman,306.6,55.4,61.1,1.864,1,8,48,13,2,+7
,67,Jason Kokrak,311.5,53.6,56.9,1.829,1,10,44,14,3,+8
,68,Aaron Rai,300.7,51.8,62.5,1.867,0,9,47,14,2,+9
,69,Harry Higgs,299.0,39.3,52.8,1.895,1,6,46,15,4,+15
