Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T27,Matt Wallace,306.5,58.9,70.8,1.784,2,16,39,15,0,-5
,T27,Sean O'Hair,301.7,58.9,68.1,1.673,1,18,39,13,1,-5
,T27,Trace Crowe,309.9,51.8,61.1,1.727,0,21,37,12,2,-5
,T33,Shane Lowry,298.3,53.6,73.6,1.811,0,15,48,7,2,-4
,T33,Vince Whaley,312.0,51.8,63.9,1.717,0,15,46,11,0,-4
,T35,Ben Silverman,291.8,41.1,69.4,1.72,0,16,44,11,1,-3
,T35,Nicolai Højgaard,308.8,39.3,69.4,1.72,0,16,46,8,1,-3
,T35,C.T. Pan,298.9,51.8,61.1,1.795,2,12,45,13,0,-3
,T35,Ryan Palmer,306.9,66.1,69.4,1.82,0,15,45,12,0,-3
,T35,Sami Välimäki,306.5,58.9,75.0,1.759,2,13,43,14,0,-3
,T35,Ryo Hisatsune,301.0,48.2,75.0,1.852,1,12,48,11,0,-3
,T35,Pierceson Coody,316.6,51.8,65.3,1.745,1,13,47,10,1,-3
,T42,Nate Lashley,290.3,60.7,73.6,1.774,0,15,47,8,1,-2
,T42,Harry Hall,307.9,60.7,66.7,1.729,0,16,44,10,2,-2
,T42,Kelly Kraft,292.5,62.5,72.2,1.808,1,12,48,10,1,-2
,T42,Adam Scott,312.5,53.6,77.8,1.857,0,10,54,8,0,-2
,T42,Garrick Higgo,299.4,51.8,76.4,1.8,0,14,47,10,1,-2
,T42,Mark Hubbard,293.2,53.6,75.0,1.833,1,10,51,10,0,-2
,T42,Kevin Yu,322.9,53.6,73.6,1.774,0,18,40,12,2,-2
,T42,Erik van Rooyen,309.3,57.1,77.8,1.875,1,14,43,14,0,-2
,T42,Nick Hardy,304.1,50.0,73.6,1.868,0,13,48,11,0,-2
,T51,Lanto Griffin,310.6,51.8,72.2,1.846,1,11,48,12,0,-1
,T51,Gary Woodland,320.1,44.6,65.3,1.766,2,12,43,15,0,-1
,T51,Chesson Hadley,302.6,53.6,65.3,1.851,0,11,51,10,0,-1
,T51,Adam Svensson,302.9,69.6,70.8,1.902,1,10,50,11,0,-1
,T51,Joseph Bramlett,310.3,44.6,72.2,1.827,0,15,44,12,1,-1
,T51,Adrien Dumont de Chassart,305.4,53.6,69.4,1.76,0,17,39,16,0,-1
,T57,Myles Creighton,307.9,64.3,62.5,1.8,0,15,42,15,0,E
,T57,Mac Meissner,299.4,69.6,70.8,1.824,0,16,40,16,0,E
,T57,Kevin Streelman,299.1,57.1,69.4,1.78,0,15,42,15,0,E
,T60,Akshay Bhatia,305.2,62.5,65.3,1.745,0,15,42,14,1,+1
,T60,Ryan Moore,289.0,69.6,73.6,1.811,1,11,47,12,1,+1
,T62,Jorge Campillo,305.8,69.6,68.1,1.837,0,17,36,19,0,+2
,T62,Brandon Wu,292.4,44.6,58.3,1.786,1,13,42,15,1,+2
,T62,Wil Bateman,296.5,53.6,65.3,1.872,0,11,48,13,0,+2
,T65,Erik Barnes,301.5,53.6,63.9,1.935,0,11,47,14,0,+3
,T65,Chez Reavie,288.6,67.9,75.0,1.889,0,9,51,12,0,+3
,T65,Vincent Norrman,311.3,55.4,66.7,1.896,0,8,54,9,1,+3
,68,Kevin Tway,314.1,46.4,68.1,1.816,0,10,48,13,1,+5
,69,David Hearn,277.1,42.9,54.2,1.769,1,13,37,19,2,+8
