Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T32,Dylan Wu,297.0,73.8,81.5,1.591,0,22,28,3,1,-17
,T36,Will Zalatoris,314.6,64.7,78.5,1.667,0,20,40,5,0,-16
,T36,Austin Cook,285.8,75.0,71.4,1.64,0,10,22,3,0,-16
,T36,Eric Cole,294.8,66.7,71.4,1.52,0,13,20,2,0,-16
,T36,Andrew Putnam,289.5,76.1,79.7,1.638,2,17,35,5,0,-16
,T36,Stephan Jaeger,296.1,55.6,59.7,1.529,0,17,38,2,0,-16
,T41,Justin Lower,300.9,59.5,66.7,1.611,1,16,30,6,1,-15
,T41,Harry Hall,291.6,69.1,70.4,1.658,0,16,34,3,0,-15
,T41,Zach Johnson,300.7,69.8,72.7,1.65,0,16,35,4,0,-15
,T41,Stewart Cink,300.1,57.1,70.4,1.579,0,18,30,5,1,-15
,T41,Byeong Hun An,303.3,50.0,63.6,1.619,0,9,19,4,1,-15
,T41,Trevor Werbylo,308.8,57.1,80.6,1.655,0,12,21,3,0,-15
,T41,Scott Piercy,297.2,53.3,72.4,1.571,1,17,36,3,1,-15
,T41,Tyler Duncan,285.7,72.9,82.3,1.569,0,22,34,5,0,-15
,T41,Sebastián Muñoz,296.7,61.5,58.8,1.65,0,10,20,3,1,-15
,T50,Wyndham Clark,320.8,51.1,75.4,1.605,1,17,34,3,2,-14
,T50,Beau Hossler,295.5,59.5,74.5,1.6,1,13,28,3,2,-14
,T50,Aaron Baddeley,281.4,64.3,58.8,1.7,0,3,13,1,0,-14
,T50,Denny McCarthy,300.5,55.6,81.0,1.66,0,18,34,6,0,-14
,T54,Vincent Norrman,317.6,71.4,75.9,1.659,1,15,33,4,1,-13
,T54,Sahith Theegala,304.4,64.3,81.5,1.682,0,17,33,3,1,-13
,T54,Rickie Fowler,313.0,73.3,77.2,1.659,0,18,36,1,1,-13
,T54,Joseph Bramlett,309.0,57.1,75.0,1.741,0,10,24,2,0,-13
,T54,Russell Knox,290.4,80.0,73.1,1.632,0,8,16,1,1,-13
,T54,Justin Suh,299.8,83.0,78.3,1.638,1,19,35,5,0,-13
,T54,Dean Burmester,334.6,46.4,68.6,1.667,1,10,20,4,0,-13
,T54,Kevin Tway,304.9,65.9,75.0,1.69,1,15,36,4,0,-13
,T62,Anders Albertson,289.0,73.3,67.2,1.59,0,17,35,5,0,-12
,T62,Zecheng Dou,306.6,78.6,72.2,1.667,0,15,35,3,1,-12
,T62,Martin Laird,294.6,69.1,81.1,1.721,1,13,34,5,0,-12
,T65,Davis Riley,309.9,71.2,73.1,1.633,1,19,41,5,1,-11
,T65,Ryan Armour,286.5,79.6,75.0,1.667,0,16,34,6,0,-11
,67,Sam Stevens,301.0,60.0,83.9,1.702,1,14,37,4,0,-10
,68,Andrew Landry,284.0,64.3,66.7,1.583,1,15,34,3,1,-5
,69,Paul Haley II,290.0,73.8,75.5,1.625,0,16,31,6,0,-3
,-,William McGirt,0.0,0.0,0.0,0.0,0,0,0,0,0,MDF
